sample_id,source_id,has_band_A_spectrum,has_band_B_spectrum,sampling_strategy,sampling_depth_cm,geo_zone_macro,geo_zone_micro,geo_zone_meso,land_cover_type,biome,parent_rock_type,property_particle_coarse,property_particle_fine,property_organic_content,property_acidity_index,cation_Ca,cation_Mg,cation_Na,cation_exchange_capacity,latitude,longitude,spectral_band_A_PC_1,spectral_band_A_PC_2,spectral_band_A_PC_3,spectral_band_A_PC_4,spectral_band_A_PC_5,spectral_band_A_PC_6,spectral_band_A_PC_7,spectral_band_A_PC_8,spectral_band_A_PC_9,spectral_band_A_PC_10,spectral_band_A_PC_11,spectral_band_A_PC_12,spectral_band_A_PC_13,spectral_band_A_PC_14,spectral_band_A_PC_15,spectral_band_B_PC_1,spectral_band_B_PC_2,spectral_band_B_PC_3,spectral_band_B_PC_4,spectral_band_B_PC_5,spectral_band_B_PC_6,spectral_band_B_PC_7,spectral_band_B_PC_8,spectral_band_B_PC_9,spectral_band_B_PC_10,spectral_band_B_PC_11,spectral_band_B_PC_12,spectral_band_B_PC_13,spectral_band_B_PC_14,spectral_band_B_PC_15
train_07669,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Igneous Rock,2387.6084,565.4861999999999,24.27045,12.252201,15.70795,3.14159,,138.858278,,,2.582653851106591,-0.15651429767607508,-0.9712589494285152,0.42026279486410384,0.36340202358426077,-0.05356201383962765,0.1390929802559768,-0.0036849136096209125,-0.1411383374570224,0.09305107493764095,-0.06660771445622533,-0.015159118574615568,0.060904556446736986,0.050707371062289966,0.00707672518896653,,,,,,,,,,,,,,,
train_07670,Source_09,YES,YES,Auger,0-20,SE,Unknown,State_01,Unknown,Unknown,Unknown,2469.2897399999997,471.2385,21.034390000000002,,175.92904,37.699079999999995,,249.442246,-28.846944,-49.452778,4.699206901509157,0.35365835139712004,-0.18391796409176125,0.03390216405355045,-0.20542589753433696,-0.1709070448532027,0.05757940840609845,-0.056355330754922286,0.003065372322566658,-0.05495621360002616,-0.05460684684510132,0.011998383367833454,0.022673680542835473,-0.02276355070914533,-0.00628175384283027,-0.1872658047574814,-0.1492790291720756,0.02204403131949645,-0.03679018398671543,-0.033018806011564886,0.00016264426260776774,0.013971298636212626,-3.868320608813842e-05,0.0019314538614489478,0.014838201380477783,0.0003152113768185279,0.002516894735594091,-0.0037234501851840743,-0.008094737623309273,0.007504303715878786
train_07671,Source_08,YES,NO,Profile,0-20,N,Unknown,State_09,Dense Ombrophylous Forest,Amazonia,Igneous Rock,1130.9723999999999,1130.9723999999999,72.97315300000001,,238.446681,54.66366599999999,,293.110347,,,4.24369415526626,-0.18896970227157642,-0.4775798527468912,0.13632767140042248,-0.25599724822716313,-0.44383617989626156,-0.12374064375328832,-0.11992318971563115,0.06081646079575015,0.06938823173844279,0.009712373302112361,-0.006516021241262472,-0.05132156095490555,0.02947725436039995,0.01577406069590363,,,,,,,,,,,,,,,
train_07672,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Sedimentary Rock,2073.4494,942.477,14.562270000000002,,31.4159,9.424769999999999,,88.906997,,,-6.495272624003957,0.12183089703812322,0.26485670910811177,-0.05628298158338697,0.03464413829958098,-0.01662326448843091,-0.05186352671236299,-0.030256364757088892,-0.022831453919578883,0.0062725094794114505,0.07115207079616792,-0.010947215504939318,-0.017896434984677752,0.013865450018494804,-0.018091250757341644,,,,,,,,,,,,,,,
train_07673,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2660.9267299999997,292.16787,12.782437000000002,,2.827431,1.8849539999999998,,78.53975,,,5.579199522224183,0.5350482357860699,0.9723547302664274,-0.5189596659883468,0.18540601645593724,0.05470798497501269,0.014578367736212319,-0.019344223452398827,-0.017417590822782342,0.0029838643367039734,0.029020723362009046,0.03391096847038689,0.009106098488125419,-0.005523163560523066,0.020727232469030517,,,,,,,,,,,,,,,
train_07674,Source_06,YES,NO,Auger,0-20,SE,Loc_002,State_05,Seasonal Deciduous Forest,Cerrado,Sedimentary Rock,2576.1038,314.159,18.607345000000002,,26.075197000000003,6.28318,,32.358377000000004,,,1.9905688117408893,0.1929110685895843,4.254097639895743,-5.488491837379763,7.772706732971477,-4.4917219557817285,7.1211104978251125,-2.662004647382041,-6.997963017289612,22.216925867355798,-0.9420237147340949,21.089545776590654,-2.81508371493665,6.282736264473849,18.17342537474326,-1.461355050472866,2.302391688868017,8.450755402969543,5.239909043197166,-6.826363882036835,11.824446537195977,-9.893581590308328,6.0853012173702385,8.584352096618522,-0.4515661760881038,2.8198987562852142,-1.6757127777030174,-1.0733478371127987,3.72983713004232,16.872397757455474
train_07675,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Pioneering Formation,Mata Atlantica,Igneous Rock,2638.9356,376.9908,30.74257,12.56636,34.55749,28.27431,,204.51750899999996,,,3.291654774238033,3.742893264501154,-5.930309272314411,0.24050575658886508,-7.746150958668898,14.632353941389594,11.612345681542378,18.534044842697362,4.206574706203094,2.5798490478752,1.3161668517502374,23.581114331925072,-10.267525966323568,-3.705417578555977,14.524301617669154,1.8027668262934018,23.907622247039434,0.30539343510309536,23.93391690264483,-5.477242763522672,-7.634335847834211,12.31002049881688,15.995166761648571,10.802418283454953,2.3786222256517977,11.194539474633343,18.41004762714855,-3.709529850953948,2.194145397415152,2.7643188081972045
train_07676,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Sedimentary Rock,2849.42213,263.89356,11.973422000000001,,16.336268,5.026544,,69.429139,,,6.883509659472179,1.0019809346546744,-0.4753782643259532,-0.03761492960990491,0.10770172654790272,0.10872702166029068,-0.02143634218439303,0.04719789105895635,-0.0716441813435066,-0.02784567800502823,0.0031660049468674556,0.034331467300323264,0.0033756998213874865,-0.009711757600700945,0.01137083098991256,,,,,,,,,,,,,,,
train_07677,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Sedimentary Rock,1759.2903999999999,1256.636,29.124540000000003,12.880518999999998,21.99113,12.56636,,167.76090599999998,-27.077778,-53.003889,-1.4049422393986857,-0.9034071350866757,-1.0192393364288823,0.599434936686581,0.13686662015933304,-0.021215442430269457,0.15347385906150843,0.006907480303555243,-0.08454584956486538,0.0054195933564132204,0.03616942756919061,0.0030648885191920756,0.022292868418846517,0.012215808274644517,0.010636249149398648,,,,,,,,,,,,,,,
train_07678,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2406.45794,562.34461,22.005208,,45.238896,11.309724,,152.995433,,,-4.736598144667538,0.1358881710612517,0.3886757688865017,0.0633722135055648,0.033713797453672596,-0.03373707357411307,-0.05680679319942012,0.002689671357393263,-0.028054788979392828,0.01955469580017386,0.007520964925191917,-0.03345878996200855,-0.014045506571131385,-0.007829653251052981,0.010298960139576341,,,,,,,,,,,,,,,
train_07679,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Igneous Rock,534.0703,2230.5289,63.103170000000006,,119.38042,34.55749,,361.59700899999996,-22.7236996,-47.5621509,-4.630215189596343,-0.15861908162947452,-0.2122662729053266,-0.12458033332737603,0.01439041193561085,0.013116437105243142,-0.06247098597024015,0.03605376171714252,-0.030843604051406983,-0.027251056137191018,-0.03754183629368053,0.04738466355607948,0.021561738042540256,0.025052047820869287,-0.030542182381457686,,,,,,,,,,,,,,,
train_07680,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Sedimentary Rock,2544.6879,549.77825,16.180300000000003,,25.13272,9.424769999999999,,103.986629,,,0.20517720168383247,1.3739075418965374,0.007332301222351902,0.030447096426337736,0.18891334727337436,-0.08277079256516467,0.05554200384779804,0.15081628187312474,-0.000831147930130516,-0.080197125747969,0.0066753957227097495,-0.029119302686925558,0.06658406852367126,0.04883268042273571,-0.012379339749566096,,,,,,,,,,,,,,,
train_07681,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,1005.3088,1231.50328,53.39499,,97.38929,25.13272,,214.256438,,,-8.690750850869112,-0.5145845863341564,0.14205439347234283,0.05509596644149151,-0.10238094565064285,-0.017298357385984217,-0.0761636298917943,0.017867995519150043,-0.021423510613708084,0.0009991581106958897,0.003335279541276768,0.038629546604354636,0.007311248509450987,0.006156687440882142,-0.0011624008683296728,,,,,,,,,,,,,,,
train_07682,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Sedimentary Rock,2136.2812,709.99934,16.180300000000003,,12.56636,6.28318,,70.057457,,,-2.862077705222591,-0.3765419330094433,0.20065482445549726,-0.013159220730950293,0.25203076624295107,0.021833145571401716,0.12323516982887583,0.07476292450141485,0.06942992097926864,0.0011163832135005585,-0.059001143282520645,0.011034805829925177,0.019496066517418094,0.032318637280382236,0.025927946360112402,,,,,,,,,,,,,,,
train_07683,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2133.1396099999997,870.22043,44.657628,,111.840604,38.013239,,205.774145,,,-4.057152830767347,0.7346999546178775,-0.07653128123486944,0.386033591691315,-0.007201672242733222,0.010401701549059054,-0.04680157163781612,-0.016330505549086136,-0.01224321478413195,-0.02040759952876571,0.01816636260766001,-0.04268662396881311,-0.0091163579428649,-0.029453754274487466,-0.011697159323478881,,,,,,,,,,,,,,,
train_07684,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2774.0239699999997,241.90242999999998,19.41636,,72.88488799999999,42.411465,,152.36711499999998,,,-5.515579264226713,0.6834387715259282,-3.2645964545350425,18.44658704531455,23.694306966776907,1.0900585645903274,13.412638072186747,18.266981613291534,-9.920610001069212,4.874928216412666,18.52577497407831,7.864994879371986,-10.396036399622059,23.173724806217784,19.340450741207057,11.120733031607537,2.994390139205864,14.589156621155544,-0.6307063829481763,10.974127147225436,15.034830196571425,10.342201130211341,-10.327866874291445,-10.346443357884768,0.38221201407557004,15.318482302105496,13.009395852110506,21.587937606268625,14.54147006296945,18.03633103987754
train_07685,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2563.53744,351.85808,17.636527,,46.181372999999994,27.331832999999996,,126.29191800000001,,,3.450013687824501,0.6444416041847696,0.5429292815162043,-0.11124852000870135,0.15103634814872988,-0.05920984555804515,0.03928451257728817,-0.050681805195657265,-0.007827285846518008,0.025305989694657298,0.012084274965594185,-0.010998605503445738,-0.001567479102170581,0.00331955541134892,0.026213003374062183,,,,,,,,,,,,,,,
train_07686,Source_07,YES,NO,Auger,0-20,S,Loc_003,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,841.94612,907.91951,87.3898003,,257.296221,105.557424,,516.477396,,,-8.496036395332059,-0.555758788512516,0.0315184615746679,0.10763649272041423,-0.33039162911357184,0.00456853662118519,-0.008838474253467397,-0.029515094089781407,-0.06962532400084029,-0.007638011057945616,-0.025965248649054057,0.002759847017862221,-0.0005847233372012938,-0.005967780276499495,-0.006251149183329593,,,,,,,,,,,,,,,
train_07687,Source_18,YES,YES,Profile,0-20,NE,Loc_227,State_13,Steppe,Caatinga,Metamorphic Rock,,,89.5255999,,,,,,-22.71854172,-47.56675908,10.282192964808266,1.277698958696811,-0.29077257187614985,-0.0624778273909409,-0.02780992248065107,-0.023111765453864636,-0.07519971980034956,-0.1966256163285515,-0.14099080507305162,0.04873581694372095,0.04890577378536151,0.12082718894643311,0.04024258628350061,-0.025475717724451435,-0.010892665745993485,-0.017083794083904112,0.009851501364408002,-0.06526580897710416,0.04426728592178124,-0.00016726921494654182,-0.03206336256908516,0.002654921925672801,0.021590964330365035,0.019398379930128804,-0.010409450703101874,0.0032364065013289933,0.0053576890832698005,-0.008226564280554252,-0.007808974215149251,0.0034511562893679046
train_07688,Source_12,YES,YES,Auger,0-20,SE,Loc_007,State_01,Unknown,Unknown,Unknown,2843.13895,216.76971,24.108647,,55.291984,40.212352,,142.942345,,,4.477854088335236,0.8987900343082114,-0.6041534676213067,-0.21671174922442207,-0.07939458693418298,0.03766725240708127,0.1575692571187956,0.03628687187816303,-0.04868274950550205,0.06106315672837384,-0.05048643267536255,-0.03423813650658653,-0.05120979144048904,0.01019499863009092,-0.006693173468571612,0.4025831049567209,-0.12321543555489692,0.01718973958528569,-0.0035873325022176775,0.08366499293847549,-0.024845545022873523,-0.0023394739633545015,-0.010210981981396878,-0.016527277947247017,-0.00640847200798029,0.002394355461339459,-0.008499895401835354,-0.006888049859497027,0.0066088328194843955,-0.020651292523122134
train_07689,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2764.5992,333.00854,14.076861,,50.893758,18.849539999999998,,83.252135,,,-3.598960313802727,0.4150385375559962,0.09949989068551213,0.022381958545631495,0.06706143679858076,0.007788354312354121,-0.011999933759938295,0.04202851152222652,-0.025215181309314813,0.007010091163108576,0.0521225967620069,0.00022137969583077013,0.011927511797226958,-0.016043414140875997,-4.27364726949366e-05,,,,,,,,,,,,,,,
train_07690,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2513.272,439.82259999999997,29.124540000000003,13.194678,21.99113,12.56636,,116.867148,-28.02772067,-54.416624,1.3103824529353694,0.47488609173985025,0.4248044820925393,-0.21360947354311902,0.17335512665033823,0.043075287790965124,0.022283489837582156,0.07665662109586921,0.022111055474960194,-0.009748231972441367,0.025034495142450652,0.04873317265352921,0.009222711843150311,-0.007481526884568985,0.01861599333000976,,,,,,,,,,,,,,,
train_07691,Source_09,YES,NO,Auger,0-20,SE,Unknown,State_01,Unknown,Unknown,Unknown,2629.5108299999997,471.2385,10.786866666666667,,3.14159,6.28318,,96.44681299999999,,,3.701095226428343,0.29363350738309896,-0.30147190829333537,-0.24817470227511945,-0.30851139169616365,0.1766626023164501,0.061149853627482736,-0.11444037488409235,-0.14119358736361148,0.05421764018711268,-0.03089468904370702,-0.00023292100024204787,-0.016057339916338603,0.01387313018402479,-0.015510757397253947,,,,,,,,,,,,,,,
train_07692,Source_13,YES,NO,Auger,0-20,SE,Loc_004,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,785.3974999999999,2136.2812,54.349627700000006,,40.840669999999996,31.4159,,161.16356699999997,,,-1.8777473111950718,-0.30796187799079977,0.5157139643402827,-0.24496532848244687,0.2864949477429784,-0.07973237075067972,0.00994238968104668,-0.06875936886662573,0.05268668720778332,0.017553063255572515,0.00042975153575165037,0.06285822140983968,0.008233019841089052,0.0023679849656884993,0.021332172112098067,,,,,,,,,,,,,,,
train_07693,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2631.709943,298.136891,19.254557000000002,,21.99113,14.451313999999998,,108.070696,,,0.7358232959231925,1.3902921473413887,-0.15090658534858165,0.2747811666137321,0.08055453503998948,0.02411805009493768,-0.030449729932460135,0.13528606269952215,0.01762336545780943,-0.057034145892820326,-0.004618390600321905,-0.006911062522900759,-0.03405269497262932,-0.022782144655715274,0.03323451414164734,,,,,,,,,,,,,,,
train_07694,Source_37,YES,NO,Profile,0-20,NE,Loc_Other,State_12,Steppe,Caatinga,Sedimentary Rock,1954.06898,562.34461,11.6821766,13.508837,13.194678,16.336268,0.9424769999999999,34.55749,,,5.1882321274265655,-0.46431776837330613,-0.363795901137331,-0.05946300079665857,-0.48401533407225417,-0.3734991111610569,0.18577097468349796,-0.20750008454315588,0.08663872099075777,-0.04524052007644968,-0.00833582631310484,-0.022838351064075526,0.024559721468856613,-0.0029369457048265134,-0.05169415919016894,,,,,,,,,,,,,,,
train_07695,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,62.68248220000001,,,,,,,,-7.7558296909018765,-0.3282522345038219,-0.06911269281512525,-0.07808146172689327,-0.150059689964656,0.023283779216855906,-0.013648849338111698,0.011360683530612576,-0.06679586414436589,-0.02001022410531877,0.02198155937807868,0.021953526606296153,-0.004195446880144081,-0.004188256546700848,-0.007675008456167932,,,,,,,,,,,,,,,
train_07696,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,1256.636,1344.60052,53.39499,,69.11498,56.54862,,252.26967699999997,,,-7.55090358597734,-0.23488559806061624,0.12973792859941088,-0.08784651047830407,-0.08261389734714943,-0.04326875702884017,-0.03365211148004545,-0.007105226995738249,-0.0187876624754197,0.009482141850344636,0.02041099628691516,0.01897005077125251,-0.008091457242173104,0.022069302154172347,0.0016873251612958213,,,,,,,,,,,,,,,
train_07697,Source_07,YES,NO,Auger,0-20,S,Loc_021,State_08,Seasonal Deciduous Forest,Mata Atlantica,Igneous Rock,314.159,1633.6268,58.572686000000004,,,,,,,,-6.5621055268329584,-0.25797075016770926,0.22758492962180318,-0.09278138831933525,-0.0632146204362089,-0.004871881517003544,0.01121583210353606,-0.027213228127219463,-0.02153837446241177,0.01156475051482379,0.01219006270057194,0.025612910665540334,-0.01729264155391489,0.001979147788789488,0.0012539994054987479,,,,,,,,,,,,,,,
train_07698,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Sedimentary Rock,2968.80255,147.65473,12.620634,,33.615013,11.309724,,65.345072,-26.925833,-49.795833,5.168509843530063,1.820016655185843,-0.8305096435700651,0.12789636885060973,0.014338969715624327,0.07289812050711902,-0.10691982889517221,0.1023538070519228,-0.10017679069573279,-0.03211581994348396,0.0226062749243619,0.0365670103612918,0.012440669232402186,-0.027558730399781305,-0.0030595832172041525,,,,,,,,,,,,,,,
train_07699,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,2513.272,565.4861999999999,12.94424,14.137155,21.99113,18.849539999999998,,76.340637,,,0.5375089124537595,8.309969588562899,2.7004393688227157,11.466882963237433,4.118705255033019,3.978735007605076,5.584444176295007,-5.1314961424629555,20.629004928298762,18.941758104943702,-2.133668224967984,18.37514993805003,9.354075534329693,-2.2470359449371404,8.619509741268006,-2.4709173800902278,7.10858050577634,-8.448789266679238,-7.326267128603034,0.49938759302012947,8.905822130494402,14.037330982236869,1.8575055879675926,21.11285040716747,12.009833420637056,19.943433733577855,8.760779970615426,-4.677494566126232,-1.5313955654478164,15.687933563221685
train_07700,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,973.8928999999999,1759.2903999999999,46.92287,15.393791,87.96452,50.26544,,264.521878,,,16.837165269430805,20.566018369971857,10.133135486004674,8.142275711163615,10.625677889772268,17.13241533661801,14.204242785682125,-9.071832852292113,21.46744289958935,-3.026412862958213,-9.01160229676783,-4.9797035855223095,23.541246033007305,-8.990761406509264,17.34828939816039,-2.716435514664135,-10.326082796450677,19.181070473869624,-3.1778937963776723,17.518869406823526,1.4131695080706255,-1.6853121878844366,2.9961155361051475,7.529990004466297,23.169552035017865,22.729383378229244,22.276725021252467,0.9918545164843966,21.660611637373137,17.02934576765079
train_07701,Source_04,YES,NO,Auger,0-20,S,Loc_001,State_06,Unknown,Unknown,Unknown,,,31.163257800000004,,,,,,,,-4.933027585441253,-1.2957715256007738,0.49542121578076104,-0.2417966909547776,-0.04176550808464565,-0.015382420528483917,-0.03519635490999148,-0.012231336994799575,-0.03689175151847181,-0.012940757885582648,-0.002040806793596021,0.07283646471294411,0.017078041390200922,0.011378920031962846,-0.006264628218503538,,,,,,,,,,,,,,,
train_07702,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,439.82259999999997,2167.6971,76.04741,14.137155,47.12385,43.98226,,243.159066,-26.511944,-52.668889,-6.708510617549955,-0.39482665395477123,0.3161850550322297,-0.12444538059348469,-0.027467567504172265,-0.02408657686477034,-0.014490952759687217,-0.026139908431111948,0.018428543879007196,0.09398477455144248,-0.0038246687453978006,-0.01030850296352775,0.06567574055755993,-0.07258470630167138,0.0061915333426011835,,,,,,,,,,,,,,,
train_07703,Source_11,YES,NO,Unknown,0-20,MW,Loc_006,State_02,Unknown,Unknown,Unknown,2569.82062,432.911102,27.506510000000002,15.393791,21.99113,28.27431,,108.070696,,,-2.0618908091095767,0.5723216532036566,0.0788728851264079,-0.023696322061117218,0.1365606587280244,-0.038060166409480185,0.07012627345368097,0.01485326390936121,0.01816898756203785,0.030252109952525395,0.001811701434185379,-0.008136638419581803,-0.028312193565988467,0.0007482429061938269,-0.003516181207971504,,,,,,,,,,,,,,,
train_07704,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2667.20991,238.76084,19.41636,,55.291984,40.840669999999996,,133.203416,,,4.1392136095592695,1.4583812510683345,0.21266192507177428,-0.13544617497969352,-0.030116508634863936,0.04914540482761908,-0.015305223035961437,0.04896818047109821,-0.07078120558466335,-0.06758654933146008,0.035717352437206126,-0.015578779479367146,0.05475641970439785,-0.030459665967105427,-0.02200194094283374,,,,,,,,,,,,,,,
train_07705,Source_21,YES,NO,Auger,0-20,NE,Loc_013,State_14,Unknown,Unknown,Unknown,,,16.180300000000003,,40.840669999999996,67.544185,1.0367247,122.93041670000001,,,14.029922529561619,0.8794108319246625,1.3720501104829192,0.09439290131688848,-0.546984929015599,0.30050600427963076,-0.09737984658990026,-0.03864528940205339,-0.04294432205085651,0.06246766810485585,0.05984564035077763,-0.024432263644748233,-0.01048536307400204,0.026384537736530607,-0.014809398691028475,,,,,,,,,,,,,,,
train_07706,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2312.21024,750.84001,32.360600000000005,,17.907063,5.969021,,153.30959199999998,,,-5.847434303506614,0.47083234160424997,-0.262486033346947,0.11820911478666611,0.045503876251964843,0.07524619892793291,0.12288258582058072,-0.04403043769732358,-0.06326873529785755,-0.0019123967187659903,-0.03214830665261295,-0.0392602470888664,-0.03642499923499851,-0.033531341689267274,0.005047613219207363,,,,,,,,,,,,,,,
train_07707,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_04,Unknown,Unknown,Unknown,2827.431,263.89356,25.88848,,65.97339,25.13272,,138.544119,,,3.5069593476016405,1.2332457747398669,-0.5380398862865168,0.09817693087144248,-0.06395777653764692,0.032475731746889926,-0.10275628124746897,-0.045989178899559544,-0.0404997449839894,-0.002546990708615671,0.03751820782562786,0.020488010400892466,-0.015613463392707347,0.015651499508514705,0.03337446840189789,,,,,,,,,,,,,,,
train_07708,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2287.07752,659.7339,24.755859,,82.93797599999999,37.070762,,147.968889,,,-5.537319922093139,0.15002488919684628,-0.07473039858238673,0.10816560337156511,0.012957991498064828,0.05256623176848612,0.03901592783712007,0.02605282039806021,-0.001521076338479954,-0.019076546067577443,-0.018732021312418155,-0.0029157088834716686,-0.003802814086477345,-0.017971720073625005,0.0020391131278777296,,,,,,,,,,,,,,,
train_07709,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Dense Ombrophylous Forest,Mata Atlantica,Igneous Rock,2569.82062,537.2118899999999,19.41636,13.508837,37.699079999999995,9.424769999999999,,111.840604,,,-6.096528591711047,-0.017968566027035702,0.34704867751881274,0.0742026162113573,0.08749133939520376,-0.06117500010706036,-0.062726695640224,0.009069678068607583,-0.01236853050787217,0.011499624084136214,0.040510400404475184,-0.01585831829142518,-0.010917322960005037,-0.004791168574502075,0.016199551260687593,,,,,,,,,,,,,,,
train_07710,Source_01,YES,NO,Auger,0-20,N,Unknown,State_07,Savannah,Amazonia,Igneous Rock,1790.7062999999998,1162.3882999999998,33.97863,12.56636,3.14159,3.14159,,170.588337,,,1.7704151058857138,-1.3269146198221822,-0.8081485828964432,0.616722636864934,0.39489293250799046,-0.07626115018116916,0.06797261626186905,0.04124873172692042,-0.16039052137203627,0.023469995043412628,-0.00834882242648886,0.0008462262812007554,0.08652245569619979,0.0038396871749808085,-0.024888658269046744,,,,,,,,,,,,,,,
train_07711,Source_02,YES,NO,Auger,0-20,MW,Unknown,State_04,Savannah,Cerrado,Igneous Rock,1193.8042,1539.3790999999999,48.5409,,100.53088,43.98226,,323.269611,,,-3.579139755856077,0.7691169605239392,-0.41705699602394924,0.15847456096637177,0.03984232402813577,-0.07695177796755533,0.01596313783960026,0.04617158571605034,0.03692500482987345,-0.043859512400748875,-0.042477829256726024,-0.01822961905488663,-0.021899399508520153,0.0018139895379872479,0.004815711172240511,,,,,,,,,,,,,,,
train_07712,Source_20,YES,NO,Unknown,0-20,SE,Loc_027,State_01,Dense Ombrophylous Forest,Mata Atlantica,Metamorphic Rock,1774.9983499999998,408.4067,10.49921688888889,,,,,,,,16.214217464752178,-2.4501769534868734,1.2364287082777023,1.1641395266724646,0.6396613351770424,-0.04608615629902412,0.1611511165290231,-0.23446277667883708,-0.13730519950229522,-0.23914504895209782,0.15986409938983798,0.16798040943340936,0.011124707904287186,-0.09921474342586294,-0.056038696012230764,,,,,,,,,,,,,,,
train_07713,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Sedimentary Rock,2450.4402,634.60118,19.41636,18.849539999999998,53.40703,34.55749,,196.34937499999998,,,2.0942469643947343,0.06811558914970615,-0.2837886739271972,0.10666414942048201,0.244365507513416,-0.028019192063824395,0.1764573877368324,-0.045078959544789014,-0.04767128420322465,0.0816147851989537,-0.021474192548462993,-0.0025047791569805,-0.05842248326941568,-0.011319561258705943,0.015109851896987062,,,,,,,,,,,,,,,
train_07714,Source_01,YES,NO,Auger,0-20,SE,Unknown,State_01,Savannah,Cerrado,Igneous Rock,2934.2450599999997,201.06176,16.018497,,38.327397999999995,10.053088,,108.070696,,,3.6430957537781987,0.8742752327794894,0.09864419708188399,-0.16793990015272753,-0.02651898008783594,0.11118439824852584,0.027672435170791897,-0.010376501545596408,-0.08757771175633239,0.06718102282123925,0.028505244853363053,-0.001130181361433109,0.004597067182727009,-0.0003146186393729368,0.00895015771220683,,,,,,,,,,,,,,,
train_07715,Source_01,YES,NO,Auger,0-20,MW,Unknown,State_02,Areas of Ecological Tension,Cerrado,Igneous Rock,2139.42279,746.127625,29.124540000000003,,120.63705599999999,41.783147,,240.01747600000002,,,-5.8563912743779625,0.13791012099570382,0.15528262877935403,-0.062033699317233064,-0.03209221176870588,0.020263788257031994,0.02412921601710332,0.03916759775753832,4.582738183595002e-05,-0.021686225694662012,-0.00364097790866812,-0.007799514622113572,-0.013654098468133655,-0.002267905571548013,-0.010293605670590926,,,,,,,,,,,,,,,
train_07716,Source_02,YES,NO,Auger,0-20,SE,Unknown,State_01,Seasonal Semideciduous Forest,Mata Atlantica,Igneous Rock,691.1498,1643.0515699999999,27.506510000000002,,94.2477,34.55749,,304.73422999999997,,,1.746305451894025,-1.2749655119041392,0.09690197991057943,-0.13471566569719065,0.33671012182822535,-0.14093530640428212,0.06079751314044753,-0.013183888925578046,0.013775563593458133,0.028468480426687513,-0.004725821052682083,0.018880614211002573,0.05596171822970236,0.051270718356073657,-0.0028655792800858153,,,,,,,,,,,,,,,
